track_id,user_id,playcount,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
TROEGQQ12903CCD316,3545cac908d16b9e4a3f0d51ceac8cd62a65ebb0,3,Unknown Brother,The Black Keys,https://p.scdn.co/mp3-preview/2c52cecfa386ee3e40f025a44f59281a2a9e7ba9?cid=774b29d4f13844c495f206cafdad9c86,0BQH5uHglCuHVImyCjOOHc,"rock, indie, indie_rock, soul, blues, blues_rock",,2010,239693,0.5,0.552,9,-7.888,1,0.0413,0.466,0.00221,0.108,0.209,83.81,4
TRZCIWG128F4248B25,d7ee0e9dfcc5bae06e826fb38ecf72d2eebb25b8,1,Lost!,Coldplay,https://p.scdn.co/mp3-preview/12ca9924f99e37ee2e9b8847cfbd66dffef1b532?cid=774b29d4f13844c495f206cafdad9c86,060glLDdEdP52BrE74HNu3,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, 00s, britpop",Rock,2012,236213,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4
TRRXFHO128EF3550BC,1d4239c9754bfb21cc512308bca24306e2903f38,2,Fast as I Can,Stone Temple Pilots,https://p.scdn.co/mp3-preview/d3c68ac4bdb4cc91d9b9995d233ebd1d97a602e3?cid=774b29d4f13844c495f206cafdad9c86,1MjCvnob720XbcxplOpaL6,"alternative_rock, grunge",,2010,213586,0.481,0.965,0,-4.755,1,0.0452,0.000194,1.62e-06,0.454,0.659,97.445,4
TRJNWTR128F9346B8A,a7e4d26593111f057e6551af86227f65658510bd,1,The Feel Good Drag,Anberlin,https://p.scdn.co/mp3-preview/6dbc707acb0d430af6a4f30d27067d43199a3500?cid=774b29d4f13844c495f206cafdad9c86,05x8eVJpnAwNHUxCzbzD1V,"rock, alternative, alternative_rock, emo",Rock,2013,205786,0.484,0.863,10,-4.838,1,0.046,0.00136,0.00939,0.235,0.503,94.318,4
TRUWVZG128F92E379D,ab821660bb489cec1f36211a7a5832f1032e5087,2,At the Beach,The Avett Brothers,https://p.scdn.co/mp3-preview/c2a7c705606a51edf50a04ede675abc9434daf90?cid=774b29d4f13844c495f206cafdad9c86,03xNUQYx0Mb7Sdsq0YcZgY,country,Country,2004,249173,0.563,0.756,7,-7.916,1,0.0565,0.37,1.55e-05,0.114,0.624,105.121,4
TRBVXAM128EF3582C1,81e74303df47d4a0cfa8011898781ad21a2994fa,1,Tessio,Luomo,https://p.scdn.co/mp3-preview/cf93762a9d067cad739aeed4e0cad5634a745c40?cid=774b29d4f13844c495f206cafdad9c86,0jfeHptByz7p6pa2LhP8lx,"electronic, house, lounge",,2005,729853,0.79,0.442,9,-13.155,0,0.049,0.075,0.409,0.118,0.336,124.001,4
TRBVNWT128F93173BA,035b79a9c5cdb32f15b1d989eca4cf220c786c97,1,Help I'm Alive,Metric,https://p.scdn.co/mp3-preview/757d19768368f2019defb4befcd852e47bbb8a1d?cid=774b29d4f13844c495f206cafdad9c86,0VERkYcvGRi1PJwrroc1OB,"rock, alternative, indie, female_vocalists, indie_rock",Rock,2010,290194,0.478,0.381,3,-11.408,1,0.032,0.485,0.0437,0.443,0.225,115.836,4
TRFXBVX128F4265DC7,5ccd7c3ac91db04e36a11a57842fd7566c9c46ef,7,Bulls on Parade,Rage Against the Machine,https://p.scdn.co/mp3-preview/9a0a212b91ae9561473158a58852f10d91a32440?cid=774b29d4f13844c495f206cafdad9c86,0tZ3mElWcr74OOhKEiNz1x,"rock, alternative, metal, alternative_rock, hard_rock, 90s",Rock,1996,229466,0.412,0.919,5,-7.291,1,0.184,0.0124,0.0601,0.424,0.572,166.367,4
TROMNLZ12903CCC6F7,b0babede5842bd5f5b8689d135bdbf4e887d3079,1,Cry Cry Cry,Ziggy Marley,https://p.scdn.co/mp3-preview/6d468248dc93bcff104f18e6e4134bee9d622e87?cid=774b29d4f13844c495f206cafdad9c86,0U1PdRiqTKXQXvgyweI6fT,"soul, reggae",Country,2012,243226,0.636,0.448,9,-11.314,1,0.0449,0.401,0.0,0.723,0.66,114.261,4
TRERDGD128F14A7AF4,a9e19624ef7303ce0868159c219dae95882478cb,6,North American Scum,LCD Soundsystem,https://p.scdn.co/mp3-preview/6454a62f81dd8c54ed48858a97252316c2eab03c?cid=774b29d4f13844c495f206cafdad9c86,19kPeVei3sJlShA8nchByB,"rock, electronic, alternative, indie, indie_rock, dance, american, electro, 00s",Electronic,2007,328706,0.882,0.842,9,-4.534,1,0.0933,0.0136,0.0345,0.262,0.682,138.02,4
TRNPSCB128F92EFC31,142406906eb3968733c3f3f8dce7b395de94e177,1,Assault on Babylon,Thievery Corporation,https://p.scdn.co/mp3-preview/e2d2bf689aa7747703dad90c295f94b55d530924?cid=774b29d4f13844c495f206cafdad9c86,2ygNUZ6Vyr7SE1ILlBfOf2,"chillout, reggae, trip_hop, downtempo, lounge",Electronic,1998,269760,0.748,0.908,4,-6.466,0,0.0474,0.164,0.0258,0.12,0.292,95.008,4
TRJDRUY128F421480F,4ec6421eca99c35a31385e176645b56a6493a3d1,2,Time Version,Easy Star All-Stars,https://p.scdn.co/mp3-preview/134174e7649c864b9f368ffa2d2fb884c695390c?cid=774b29d4f13844c495f206cafdad9c86,0YNaVhNIkst2NMh0LHtxgX,reggae,Reggae,2003,218053,0.623,0.881,9,-7.958,1,0.0399,0.0723,0.942,0.0762,0.412,130.468,4
TRDLCNU128F93173BD,5143feb0b762e3e18f0a4e12902a9958d97f0d22,1,Satellite Mind,Metric,https://p.scdn.co/mp3-preview/e03d43f6f4f0449e4eabf020f6e479627fa933b9?cid=774b29d4f13844c495f206cafdad9c86,0OkjbthVrVNdzApaGJNPLR,"rock, indie, female_vocalists, indie_rock",Rock,2009,222960,0.487,0.938,6,-5.675,0,0.0626,0.000796,0.0373,0.305,0.813,156.994,4
TROMKCG128F9320C09,71b2359cdc03b0b4e347f27b08861aec36b55e73,3,Uprising,Sabaton,https://p.scdn.co/mp3-preview/747932059a000a214d01808f84cc05b6ebd442ce?cid=774b29d4f13844c495f206cafdad9c86,09tHVoXbJNZUotndn8pfJr,"metal, heavy_metal, power_metal",,2010,295640,0.527,0.866,6,-3.763,0,0.0346,0.00991,5.19e-05,0.129,0.428,87.986,4
TRRJPNY128F1480B61,6e22b9ac8f13107d4e72114960db3ff5993dfb9f,2,Smalltown Boy,Bronski Beat,https://p.scdn.co/mp3-preview/98a72194c1fef658c32ab0d48c4ac40cbd5bdbb8?cid=774b29d4f13844c495f206cafdad9c86,0BVaUlIIgG5hSNs3qOGsmB,"pop, 80s, new_wave, synthpop",,2012,298586,0.844,0.524,0,-11.889,0,0.0352,0.0604,0.21,0.24,0.962,132.251,4
TRMPTXE128F9303E92,160e3c4772f41caf30bdb3bbb708d234b8ff33b5,1,Christiansands,Tricky,https://p.scdn.co/mp3-preview/e0ab47c3a2ce391ad91accdfdb380eaf69ff9406?cid=774b29d4f13844c495f206cafdad9c86,0mmnsHTwepto3KGadyDORi,"electronic, chillout, trip_hop, downtempo",Electronic,2002,234053,0.664,0.859,11,-7.279,1,0.139,0.00936,0.000838,0.0973,0.567,90.042,4
TRONYHY128F92C9D11,a33435a2f14421b72cb327f5d55ae934d26abe63,5,Revelry,Kings of Leon,https://p.scdn.co/mp3-preview/1c2604b381e6106ca4a180900a98fb5fce20006c?cid=774b29d4f13844c495f206cafdad9c86,039Q3UlFQ6kavVIZHpO4mL,"rock, alternative, indie, alternative_rock, indie_rock, male_vocalists, beautiful, 00s, mellow",Rock,2008,201733,0.437,0.748,4,-6.593,1,0.0689,0.196,0.000328,0.158,0.383,149.834,4
TRRUQAX128F92FDEF0,f1ca470efd5614e736e206018c997d0f03489f70,3,Wide Eyes,Local Natives,https://p.scdn.co/mp3-preview/e8f979a5c1ba9a1ead5dfc21089f5815fabbd2f4?cid=774b29d4f13844c495f206cafdad9c86,12d7KjWhn0Lu289AQP24Yz,"rock, alternative, indie, folk, indie_rock, indie_pop",Rock,2010,266813,0.527,0.852,11,-8.029,0,0.0394,0.00114,0.423,0.238,0.498,123.167,4
TRUAWVL12903CD66D7,9b8dca42444b595bb4b2e539c3e19f792f34a315,1,Splitting the Atom,Massive Attack,https://p.scdn.co/mp3-preview/878c6b7a419dacc75231937449d5013f1cbb1da3?cid=774b29d4f13844c495f206cafdad9c86,0A8J3lUcHNF33n3TYemjh8,"electronic, british, chillout, trip_hop, downtempo",Electronic,2010,316627,0.723,0.346,0,-9.809,0,0.0336,0.507,0.0363,0.105,0.574,100.05,4
TRUOVRF128E07822E6,524b2184a9d9fe639ab6e8502b998f547869cae8,2,Lull,Andrew Bird,https://p.scdn.co/mp3-preview/f47c89a819282b0160f2ad81a4e52b9662184709?cid=774b29d4f13844c495f206cafdad9c86,0f33Lrvmcxnnz433m0WvKO,"indie, folk, singer_songwriter, acoustic, american, indie_pop, male_vocalists",Rock,2003,309560,0.438,0.296,2,-13.838,1,0.0336,0.64,0.00365,0.11,0.304,117.68,4
TROXHEA128F146EC58,90a5be834fa4638cb3f1559f6829075422bd77b4,1,You Could Be Happy,Snow Patrol,https://p.scdn.co/mp3-preview/70f2b9997e1db46f4fbb2e829f04a69a9425fed2?cid=774b29d4f13844c495f206cafdad9c86,1Ow3WmxZDYdPpOFIhJ4pID,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, beautiful, 00s, britpop, mellow, chill",Rock,2006,182133,0.648,0.321,5,-9.693,1,0.0273,0.549,6.33e-06,0.0737,0.253,110.928,4
TRCNIME128E0799376,082893c5dd707e8e2a49e658e3e35ad27c485135,1,Ever Dream,Nightwish,https://p.scdn.co/mp3-preview/d62a64a73b29ae6a67db699ed2207a4d6d13ec13?cid=774b29d4f13844c495f206cafdad9c86,04wg4rT0WgQxdSNzuPJEwW,"female_vocalists, metal, power_metal, gothic_metal, gothic, symphonic_metal",Metal,2002,282933,0.389,0.88,7,-7.098,0,0.058,0.000533,0.000473,0.27,0.241,73.938,4
TRCEVIT128F932BA0E,552904897b5912319ed8c6beda0bc92d4ec9e137,7,Highway 20 Ride,Zac Brown Band,https://p.scdn.co/mp3-preview/0f4a26377eb99afdd4c995887ec08634041e5dc3?cid=774b29d4f13844c495f206cafdad9c86,0R6DMs3ly6EvMUL56XI1rk,country,,2011,228093,0.599,0.412,3,-7.185,1,0.0324,0.518,7.44e-06,0.107,0.402,76.084,4
TRSVLBT128F14933F9,f9fd23f80e11f3a31ecf7a8de2925d4c23b0bf95,1,Into The Wild,Lewis Watson,https://p.scdn.co/mp3-preview/ea5ac5e7e519004e20bb9c24cf54fd45a1cea4bf?cid=774b29d4f13844c495f206cafdad9c86,0kBhmtpDwpIfu1cC6VnXuz,guitar,,2013,226789,0.642,0.668,2,-8.051,1,0.0262,0.407,0.000868,0.209,0.651,129.986,4
TRNMPOL128F424A103,7504015297bbad2225c17b0ad41dd1259a7ad4dd,1,My Friend John,The Fratellis,https://p.scdn.co/mp3-preview/bff351aa72f7389999fbdcf706b98b22a845062c?cid=774b29d4f13844c495f206cafdad9c86,14UCEsT0Ix675k74nVkTjP,"rock, indie, indie_rock",Rock,2008,182373,0.473,0.906,2,-3.357,0,0.0611,0.000891,0.0,0.128,0.643,142.814,4
TRXEEFQ128F9345DB9,d3b36b4be5bf26c1255a19b8a8a4f261bdd20d38,5,Reception Fades,Rise Against,https://p.scdn.co/mp3-preview/7cc7359ff3ed56a124a8b82c2eaf0ab86a8e3186?cid=774b29d4f13844c495f206cafdad9c86,1GMnwy1gSBm7AaaJPDNeOm,"punk, hardcore, punk_rock, emo, post_hardcore",,2001,130000,0.254,0.98,4,-4.972,1,0.163,0.000465,0.0733,0.125,0.403,197.484,4
TRVSJOM12903CD2DC1,1b021aaf0b07dbf77bf83374bc64b3650e5c87c9,2,One Less Lonely Girl,Justin Bieber,https://p.scdn.co/mp3-preview/a6952b6a2d75d49d021cc5a937527e5862c97fee?cid=774b29d4f13844c495f206cafdad9c86,0A0oZES1ToJ5LopTrqY9xk,"pop, rnb, love",Pop,2010,229106,0.579,0.75,4,-4.424,1,0.198,0.157,0.0,0.276,0.715,86.932,4
TRWVOJJ12903CCC654,dadca876d890b43d215060246735b6e5ecf483eb,2,My Immortal,Evanescence,https://p.scdn.co/mp3-preview/1d1e3814d3256397f6e6702e7a92e11fb734b519?cid=774b29d4f13844c495f206cafdad9c86,0ftNFLfm5CaVQtJCK0w2L5,"rock, alternative, female_vocalists, metal, alternative_rock, piano, love, beautiful, gothic_metal, gothic",Rock,2014,270266,0.364,0.285,9,-9.927,1,0.032,0.75,5.69e-06,0.1,0.0707,149.552,4
TRXSZWB12903CF78C8,0a8cf0727d5e3c25a531697d01f8bad0c7413563,1,Down Home Girl,The Rolling Stones,https://p.scdn.co/mp3-preview/8fb3949945c9a213cf49852c3317fb1cc65d66d0?cid=774b29d4f13844c495f206cafdad9c86,11dJAq9SPIHeXKxmuDEYO0,"rock, classic_rock, blues, 60s, cover, blues_rock",Country,1965,251733,0.662,0.777,0,-8.135,1,0.0269,0.633,0.679,0.0903,0.822,115.786,4
TRBVNWT128F93173BA,a7c604cff0c8220f374783ed6a10a8ee403c22f3,1,Help I'm Alive,Metric,https://p.scdn.co/mp3-preview/757d19768368f2019defb4befcd852e47bbb8a1d?cid=774b29d4f13844c495f206cafdad9c86,0VERkYcvGRi1PJwrroc1OB,"rock, alternative, indie, female_vocalists, indie_rock",Rock,2010,290194,0.478,0.381,3,-11.408,1,0.032,0.485,0.0437,0.443,0.225,115.836,4
TRIUNNZ128F92DD51A,a335adccfa2d3aeb5728f9f8ab5b38a2bab53c22,1,Dream Catch Me,Newton Faulkner,https://p.scdn.co/mp3-preview/3244aabdc62681279d1f7443102b8b156bd2dde3?cid=774b29d4f13844c495f206cafdad9c86,0ajqAdH2HNNpRgy9Je3uh3,"indie, pop, folk, singer_songwriter, british, acoustic, love, guitar, mellow",,2009,237093,0.63,0.676,2,-7.746,1,0.0277,0.195,0.0,0.107,0.557,117.999,4
TRUKUBH128F424AAB5,9257b7f3b011477152a5a45d1dd97aa003c20135,2,Don's Intro,Groundation,https://p.scdn.co/mp3-preview/3635154806973c6160693d7e0ef7fd4fa22acc3f?cid=774b29d4f13844c495f206cafdad9c86,3j1PwcZA2E7QZ9G46i2XC7,reggae,Reggae,2006,351973,0.76,0.48,8,-12.896,0,0.0475,0.0353,0.494,0.122,0.879,96.577,4
TRUSIBY128E0780E3D,26ee350fb6d3c09bee3d14632b04a85891b805a8,1,Apple Shampoo,blink-182,https://p.scdn.co/mp3-preview/7ef695a7b86f12007953b9c5d54d5d340393037c?cid=774b29d4f13844c495f206cafdad9c86,0fOPUc5IL3wJNvhbHNBex4,"punk, punk_rock",Rock,1997,171966,0.276,0.854,0,-6.026,1,0.121,0.000687,0.0,0.256,0.61,98.96,4
TRYZAMO128E079125F,8d404bbed4e74c883493b4b9433a813cc706f1a7,1,Waltz #2 (XO),Elliott Smith,https://p.scdn.co/mp3-preview/a80e5aa0917ec948fc9a075afa11251578bce86b?cid=774b29d4f13844c495f206cafdad9c86,0xd6Bx4NzaJ0Mo7vupf8hI,"alternative, indie, folk, indie_rock, singer_songwriter, 90s, acoustic, indie_pop, love, beautiful, mellow",,2010,278720,0.632,0.487,10,-7.684,1,0.0257,0.358,8.76e-05,0.0871,0.636,132.141,3
TRTOVRJ128F4267261,e8a9766585fdc8cff3ca06e6786b019f57ff5e95,1,Speedin',Rick Ross,https://p.scdn.co/mp3-preview/fb6c50a106b6480fca7b049c70ca4e1078e0bf7d?cid=774b29d4f13844c495f206cafdad9c86,3bjI4w23DalxS6yzIGAaMI,"rap, hip_hop",,2008,210000,0.637,0.816,1,-3.984,1,0.0361,0.0313,0.0,0.153,0.525,100.042,4
TRNYNSM128F427A82B,cfa2655e70fdd152ec9c3054a1ce82ad6cb263e4,2,The French Open,Foals,https://p.scdn.co/mp3-preview/d1a4e98964415735cf23e56e936058c79bbe544f?cid=774b29d4f13844c495f206cafdad9c86,1mwSBm0GO3YRvRSTUvv449,"alternative, indie, indie_rock, dance, british",Rock,2008,225440,0.76,0.768,9,-6.339,0,0.0698,0.00435,0.137,0.12,0.606,145.672,4
TRMGSCT128F9336C96,a6b7f16f02b6cb4d73e9c687bc78e9f631392804,6,"Go On, Say It",Blind Pilot,https://p.scdn.co/mp3-preview/7af88f18a5b2a4e1bd541458eba4357e2bcf299b?cid=774b29d4f13844c495f206cafdad9c86,3tvzaoBm74ZECRkAY2TpVR,"indie, folk, acoustic, indie_pop, mellow",,2009,201053,0.578,0.59,0,-8.509,1,0.0483,0.637,0.000595,0.0698,0.776,133.875,4
TRQKMRR128F931A421,d6e03936dc625a79782c3f24a1be06f8652d7b1e,2,Spandex Man,Mr. Scruff,https://p.scdn.co/mp3-preview/f38dd0d246893ddcb2d84b4982046ec326ddd7b1?cid=774b29d4f13844c495f206cafdad9c86,0kkyPdHtqfQal0O9RRcutA,"electronic, dance, chillout, hip_hop, trip_hop, downtempo",Electronic,2009,278140,0.71,0.528,9,-9.73,0,0.254,0.0698,0.886,0.104,0.729,208.127,4
TRBQNCM12903CD8BA0,4937f84502390429ba5d31834df66fe44a457213,3,Watercolour,Pendulum,https://p.scdn.co/mp3-preview/c0a293623b81011e1743b182d7bc65935c6bcf59?cid=774b29d4f13844c495f206cafdad9c86,0AJ6UpbtuQe0Tm87BI4mXL,"electronic, drum_and_bass",Electronic,2011,206760,0.409,0.885,5,-5.196,0,0.0638,5.79e-05,0.0126,0.1,0.235,174.118,4
TRDZHHU12903CDAB1B,a24b6632f2105454ae2b06f3bb8ab5cf4a815f06,3,Out of the Dark,Falco,https://p.scdn.co/mp3-preview/4479989dd946525f9764ff4d1b45f7bce8f377fb?cid=774b29d4f13844c495f206cafdad9c86,0SyZsETwgulpY87VZJtfdZ,"pop, 80s, german",Electronic,2011,217346,0.716,0.88,9,-7.747,0,0.0826,0.0599,0.58,0.161,0.727,140.292,4
TRWQINA128F9339E57,c7921ca9ce1b6d7998c0040d13859c8a9a6d4593,1,Buddy Holly,Weezer,https://p.scdn.co/mp3-preview/8e4fe24146a0acac840e9f3ed45f92b684bd96bf?cid=774b29d4f13844c495f206cafdad9c86,0gOyllwzM7IvfuYZ903zNv,"rock, alternative, indie, alternative_rock, indie_rock, 90s, american",Rock,1994,159226,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
TRDNHAW128F429DB9A,5451ceab103dc7f08253e74974536bdf4eed0d03,1,The Ballad of Michael Valentine,The Killers,https://p.scdn.co/mp3-preview/42884a83f8e54702b636f86b9eb7ba765e41245d?cid=774b29d4f13844c495f206cafdad9c86,0Q5ummJvgHYM7lrTUowCod,"rock, alternative, indie, alternative_rock, indie_rock, american",Rock,2004,231613,0.463,0.901,0,-2.885,1,0.0358,0.00368,0.0,0.626,0.401,99.045,4
TROKLRI128F92EBF98,a5b1a9dccd908b59493a413b59972fe37c01810a,1,Vicar in a Tutu,The Smiths,https://p.scdn.co/mp3-preview/e8ed0d1cc2494f8688da0924560c8c295e83a5dc?cid=774b29d4f13844c495f206cafdad9c86,6d8IjLfVxnKdFEhegiY633,"alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, indie_pop, britpop",,1986,142333,0.473,0.705,4,-11.165,1,0.0388,0.00278,1.48e-05,0.935,0.824,125.003,4
TRGOHJU128F1453D50,d94be40f9235fbd418836d8587c79fe2b2b8c37f,1,Anthem Part Two,blink-182,https://p.scdn.co/mp3-preview/7fad4d9f89bb57dccd2d6fe85137473bd94d2db8?cid=774b29d4f13844c495f206cafdad9c86,1JDrYoDdvTcK79fzRIqHik,"rock, alternative, punk, punk_rock",Rock,2006,229293,0.553,0.903,0,-5.877,1,0.0432,0.000122,3.1e-06,0.106,0.506,103.086,4
TRTGUWJ128F146EC54,a1b2da740569d6599d4ac5888db42d64d59c7c33,1,Hands Open,Snow Patrol,https://p.scdn.co/mp3-preview/514b6bfe04c4efa26ce2c9106752b51b4d540a3a?cid=774b29d4f13844c495f206cafdad9c86,0MBS2kSgIyisxYQSgC8BlO,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,2009,195640,0.518,0.969,3,-2.053,1,0.0489,0.000301,6.69e-06,0.135,0.564,123.993,4
TRWHLJI128F9336747,d493cf1ee20ce170aea345a0660c6a2a006c78cc,5,La belle et le bad boy,MC Solaar,https://p.scdn.co/mp3-preview/3a90283826473d80a8153088e022fceccaf6e70b?cid=774b29d4f13844c495f206cafdad9c86,3OggQGPtRG1wlshQP9ak3t,"hip_hop, french",Rap,2008,192133,0.809,0.495,0,-6.546,1,0.0892,0.0333,0.0141,0.0425,0.522,91.071,4
TRZLEQU128F4259AFD,b2f5041642280dadbbfb24ae59bfcc3c85f4b238,1,Like A Tattoo,Sade,https://p.scdn.co/mp3-preview/d242e82a1e1f6643f24b17f94d3d28af5b8a48b0?cid=774b29d4f13844c495f206cafdad9c86,1irJAMe03uTDR4IO6IbJrm,"female_vocalists, jazz, 80s, soul, chillout, funk, rnb, chill",RnB,1994,218040,0.344,0.154,5,-16.659,0,0.0323,0.903,0.000425,0.0986,0.113,91.832,5
TRKKVKS128F14979BD,bd144445b476105f300fd47846014a7baf97182c,1,Three Hopeful Thoughts,Rilo Kiley,https://p.scdn.co/mp3-preview/3b2914c1450596cc26f709ee6fb5304c0a0d3abe?cid=774b29d4f13844c495f206cafdad9c86,3xC1PG86jgy65O4baWGtZU,"indie, american, indie_pop",Rock,2002,170040,0.431,0.688,11,-6.741,1,0.0279,0.00238,0.0145,0.127,0.601,96.467,4
TRBNYBX128F422EC61,ebb4a3a2483c48148a171a542203e805d9874a39,1,Hey There Delilah,Plain White T's,https://p.scdn.co/mp3-preview/fbac064e4b0b969269bb8f0120b12ee588bf50bf?cid=774b29d4f13844c495f206cafdad9c86,03U2Ypm7VifnymUMQC0CUh,"rock, alternative, indie, pop, indie_rock, acoustic, emo, love, beautiful, mellow",Rock,2006,247060,0.451,0.261,2,-12.467,1,0.029,0.981,3.21e-06,0.659,0.372,100.46,4
TRZSNFG128F930ADD4,3ac944da6a87703aa29467e2c7365eb8525f843d,3,Superman (It's Not Easy),Five for Fighting,https://p.scdn.co/mp3-preview/88216b6070ca174d68332d3fbe41291034e815e9?cid=774b29d4f13844c495f206cafdad9c86,0dk90HgW9WPrArNabLOqjH,"rock, alternative, pop, singer_songwriter, chillout, soundtrack, piano, male_vocalists, love, 00s, mellow, pop_rock",,2000,220773,0.529,0.471,0,-7.586,1,0.0267,0.0589,0.0,0.0567,0.17,107.464,4
TRRUQAX128F92FDEF0,a98bda551ce63a38ccbbd81d1cc36ce2b59d1857,10,Wide Eyes,Local Natives,https://p.scdn.co/mp3-preview/e8f979a5c1ba9a1ead5dfc21089f5815fabbd2f4?cid=774b29d4f13844c495f206cafdad9c86,12d7KjWhn0Lu289AQP24Yz,"rock, alternative, indie, folk, indie_rock, indie_pop",Rock,2010,266813,0.527,0.852,11,-8.029,0,0.0394,0.00114,0.423,0.238,0.498,123.167,4
TRQWGOE128F146E99B,85befe7b8b38ce738ec01d273d282e5002126f94,1,False Flags,Massive Attack,https://p.scdn.co/mp3-preview/5e16a317565253a4266187439018957ac53860a7?cid=774b29d4f13844c495f206cafdad9c86,1GpWTiON7Q22rglasxQJ97,"electronic, chillout, trip_hop, downtempo",Electronic,2006,340853,0.458,0.464,2,-7.918,0,0.0311,0.765,0.835,0.142,0.135,143.925,3
TRVDRKG128F4288BE4,b33d8e7dd5d258136a6607eceb643474e8d97fae,1,Rotes Haar,In Extremo,https://p.scdn.co/mp3-preview/522113f4aaaf0c4a98ab4eeab3e005a509b63255?cid=774b29d4f13844c495f206cafdad9c86,0C0JJd8DT1UlthdsnunCt6,german,,2002,433080,0.35,0.432,4,-13.477,0,0.0312,0.0545,0.512,0.922,0.149,133.956,4
TRCRCBT128F4260DD1,82d32ee33b93dfe4bada8c360c6ecccee64d82c4,1,Such Great Heights,The Postal Service,https://p.scdn.co/mp3-preview/0185e782194fa2fecba88d96ad9afb4fff8d6406?cid=774b29d4f13844c495f206cafdad9c86,0cs7BfenkAuxTVJv96KMme,"rock, electronic, alternative, indie, pop, indie_rock, indie_pop, love",,2003,267466,0.649,0.814,5,-8.447,1,0.0469,0.00918,0.23,0.0672,0.199,174.979,4
TRUFTBY128F93450B8,a5474ec07056c119712a42faf6702c4f9d8ded79,1,Alejandro,Lady Gaga,https://p.scdn.co/mp3-preview/fc79c08bc9f46cca000a6c75ffe943f6399a7850?cid=774b29d4f13844c495f206cafdad9c86,0CXHrBetrvDx4PwBar1ZWj,"electronic, pop, female_vocalists, dance",Pop,2010,274800,0.626,0.8,11,-6.777,0,0.0435,0.000582,0.00114,0.374,0.353,98.995,4
TRWFKXV128F4255BE0,26132925f66f4b69817ed000d69583cc0d4d5f2f,1,The Scale,Interpol,https://p.scdn.co/mp3-preview/fdf546e40b204eb8a7ed13ef0dea83d9acb47ab6?cid=774b29d4f13844c495f206cafdad9c86,1WHCpRZIADunlLk7H2wMeT,"rock, alternative, indie, alternative_rock, indie_rock, post_punk",Rock,2007,204800,0.597,0.865,9,-4.684,0,0.0319,0.158,1.65e-05,0.273,0.661,96.094,4
TRXHDNL128EF3570CC,e9f566a21f23ccbae7c3e38c0426f7ba6b3e5a51,18,Right Where I Need To Be,Gary Allan,https://p.scdn.co/mp3-preview/334d7439c813d32ddcb8be7b88974fd544be1e95?cid=774b29d4f13844c495f206cafdad9c86,1rbVbXulluaJacWoLRL05f,country,Country,2007,182493,0.435,0.626,1,-9.353,1,0.0325,0.218,1.48e-05,0.105,0.69,165.584,4
TRXTJOP128F425554C,33cb18fc1b90ad20e3288215d4e8a82d43e57511,1,Tough Little Boys,Gary Allan,https://p.scdn.co/mp3-preview/a136df18efb80dbc1f4fd777ed967e70dbe9a0bc?cid=774b29d4f13844c495f206cafdad9c86,0TABjCLvdqgY9p4f4e5WyD,country,Country,2011,237333,0.549,0.412,2,-8.699,1,0.0248,0.702,0.000173,0.162,0.198,84.21,4
TRLRGVX128E078EC1B,c4f3c4b84055824d49f34ec9b34c4568645567de,10,My Name Is,Eminem,https://p.scdn.co/mp3-preview/db76d6e7bab96cc669c46258be7d2a164f8857ac?cid=774b29d4f13844c495f206cafdad9c86,0Fv6CfegUbD5Egs0dj8CVB,"rap, 90s, hip_hop",Rap,1999,268400,0.845,0.682,9,-6.245,0,0.339,0.052,0.0,0.0931,0.813,85.561,4
TRFOPKS128F4256B14,f364c6f0aa1dbf67ce47c0a44b03903f210bea32,1,This Is The End,She Wants Revenge,https://p.scdn.co/mp3-preview/758d75cde7561fffec34f20daa0e5ee975ac2269?cid=774b29d4f13844c495f206cafdad9c86,1qQovwQ6Zrzmn4tRqqIMmC,"alternative, indie, new_wave, post_punk",Rock,2007,343773,0.539,0.912,7,-3.75,1,0.0292,0.000831,8.17e-05,0.214,0.565,139.952,4
TRNFRSG128F92EB31C,90fcc6bcedd6be683b12a5589bcbb3efd189ea52,1,Shortie Like Mine,Bow Wow,https://p.scdn.co/mp3-preview/c383a09f6d0b12d2c6d33de86a5dffc2fd47b0ce?cid=774b29d4f13844c495f206cafdad9c86,0q29nSzs0phljXCKWN20qQ,"rap, hip_hop, rnb",,2006,270760,0.722,0.609,10,-9.322,0,0.246,0.0239,0.0,0.304,0.526,142.176,4
